Iteration: 3, Theta: 11, Total Reward: 67
Iteration: 3, Theta: 12, Total Reward: 33
Iteration: 3, Theta: 13, Total Reward: 75
Iteration: 3, Theta: 14, Total Reward: 103
Iteration: 3, Theta: 15, Total Reward: 23
Iteration: 3, Theta: 16, Total Reward: 46
Iteration: 3, Theta: 17, Total Reward: 217
Iteration: 3, Theta: 18, Total Reward: 112
Iteration: 3, Theta: 19, Total Reward: 56
Iteration: 3, Theta: 20, Total Reward: 24
Iteration: 3, Theta: 21, Total Reward: 183
Iteration: 3, Theta: 22, Total Reward: 54
Iteration: 3, Theta: 23, Total Reward: 33
Iteration: 3, Theta: 24, Total Reward: 71
Iteration: 3, Theta: 25, Total Reward: 129
Iteration: 3, Theta: 26, Total Reward: 140
Iteration: 3, Theta: 27, Total Reward: 60
Iteration: 3, Theta: 28, Total Reward: 12
Iteration: 3, Theta: 29, Total Reward: 28
Iteration: 3, Theta: 30, Total Reward: 100
Iteration: 3, Theta: 31, Total Reward: 20
Iteration: 3, Theta: 32, Total Reward: 55
Iteration: 3, Theta: 33, Total Reward: 144
Iteration: 3, Theta: 34, Total Reward: 171
Iteration: 3, Theta: 35, Total Reward: 20
Iteration: 3, Theta: 36, Total Reward: 12
Iteration: 3, Theta: 37, Total Reward: 139
Iteration: 3, Theta: 38, Total Reward: 87
Iteration: 3, Theta: 39, Total Reward: 52
Iteration: 3, Theta: 40, Total Reward: 35
Iteration: 3, Theta: 41, Total Reward: 27
Iteration: 3, Theta: 42, Total Reward: 16
Iteration: 3, Theta: 43, Total Reward: 164
Iteration: 3, Theta: 44, Total Reward: 220
Iteration: 3, Theta: 45, Total Reward: 197
Iteration: 3, Theta: 46, Total Reward: 281
Iteration: 3, Theta: 47, Total Reward: 155
Iteration: 3, Theta: 48, Total Reward: 140
Iteration: 3, Theta: 49, Total Reward: 102
Iteration: 3, Theta: 50, Total Reward: 72
Iteration: 3, Theta: 51, Total Reward: 93
Iteration: 3, Theta: 52, Total Reward: 27
Iteration: 3, Theta: 53, Total Reward: 253
Iteration: 3, Theta: 54, Total Reward: 93
Iteration: 3, Theta: 55, Total Reward: 135
Iteration: 3, Theta: 56, Total Reward: 48
Iteration: 3, Theta: 57, Total Reward: 75
Iteration: 3, Theta: 58, Total Reward: 18
Iteration: 3, Theta: 59, Total Reward: 121
Iteration: 3, Theta: 60, Total Reward: 115
Iteration: 3, Theta: 61, Total Reward: 15
Iteration: 3, Theta: 62, Total Reward: 21
Iteration: 3, Theta: 63, Total Reward: 325
Iteration: 3, Theta: 64, Total Reward: 117
Iteration: 3, Theta: 65, Total Reward: 115
Iteration: 3, Theta: 66, Total Reward: 29
